days,region,temperature,rainfall,daylight,weeks
2018-03-12,Goheung,7.4,0,10,11
2018-03-12,Gochang,8.1,0,9,11
2018-03-12,Andong,8.1,0,11,11
2018-03-12,Uiseong,7.1,0,10,11
2018-03-13,Sinan,10.9,0,11,11
2018-03-13,Goheung,10.7,0,10,11
2018-03-13,Gochang,14.6,0,8,11
2018-03-13,Andong,12.1,0,10,11
2018-03-13,Uiseong,10.1,0,10,11
2018-03-14,Sinan,12.6,0,8,11
2018-03-14,Goheung,13.2,0,8,11
2018-03-14,Gochang,17.4,0,8,11
2018-03-14,Andong,15.6,0,11,11
2018-03-14,Uiseong,13.2,0,10,11
2018-03-15,Sinan,9.6,9.7,0,11
2018-03-15,Goheung,14.7,98.4,0,11
2018-03-15,Gochang,12,18.5,0,11
2018-03-15,Andong,12.4,5.6,2,11
2018-03-15,Uiseong,13,5,0,11
2018-03-16,Sinan,5.2,0,3,11
2018-03-16,Goheung,7.5,0.9,0,11
2018-03-16,Gochang,7.2,0.5,3,11
2018-03-16,Andong,3.1,0.2,5,11
2018-03-16,Uiseong,3.9,1,4,11
2018-03-17,Sinan,6.5,0,9,11
2018-03-17,Goheung,5,0,11,11
2018-03-17,Gochang,6.9,0,8,11
2018-03-17,Andong,4.1,0,11,11
2018-03-17,Uiseong,3.7,0,10,11
2018-03-18,Sinan,6.9,25.1,0,12
2018-03-18,Goheung,8.4,11.4,0,12
2018-03-18,Gochang,7.9,17.5,0,12
2018-03-18,Andong,7.7,1.1,4,12
2018-03-18,Uiseong,7.5,2.5,3,12
2018-03-19,Sinan,6.1,4.1,0,12
2018-03-19,Goheung,10.6,16.7,0,12
2018-03-19,Gochang,9.9,12.5,0,12
2018-03-19,Andong,6.9,29.5,2,12
2018-03-19,Uiseong,8.2,31,0,12
2018-03-20,Sinan,5.5,11.9,0,12
2018-03-20,Goheung,6,3.4,0,12
2018-03-20,Gochang,7.9,1,0,12
2018-03-20,Andong,4.2,0,5,12
2018-03-20,Uiseong,5.3,0.1,5,12
2018-03-21,Sinan,2.3,3.9,0,12
2018-03-21,Goheung,2.2,6.9,0,12
2018-03-21,Gochang,0.7,8,0,12
2018-03-21,Andong,2,2.7,2,12
2018-03-21,Uiseong,2.1,12,0,12
2018-03-22,Sinan,4.9,0,9,12
2018-03-22,Goheung,5.8,0,11,12
2018-03-22,Gochang,3.7,0,8,12
2018-03-22,Andong,5.8,0,11,12
2018-03-22,Uiseong,4.8,0,10,12
2018-03-24,Sinan,8,0,10,12
2018-03-24,Goheung,10,0,10,12
2018-03-24,Gochang,7.2,0,7,12
2018-03-24,Andong,9.5,0,11,12
2018-03-24,Uiseong,8.4,0,10,12
2018-03-25,Sinan,5.7,0,1,13
2018-03-25,Goheung,11.3,0,10,13
2018-03-25,Gochang,8.4,0,7,13
2018-03-25,Andong,11.7,0,11,13
2018-03-25,Uiseong,9.8,0,10,13
2018-03-26,Sinan,6.4,0,9,13
2018-03-26,Goheung,12.3,0,11,13
2018-03-26,Gochang,10.2,0,6,13
2018-03-26,Andong,13.1,0,12,13
2018-03-26,Uiseong,10.8,0,10,13
2018-03-27,Sinan,8.7,0,8,13
2018-03-27,Goheung,12.7,0,11,13
2018-03-27,Gochang,12.5,0,8,13
2018-03-27,Andong,14.3,0,11,13
2018-03-27,Uiseong,13.1,0,10,13
2018-03-28,Sinan,8.7,0,0,13
2018-03-28,Goheung,13.7,0,11,13
2018-03-28,Gochang,14.1,0,9,13
2018-03-28,Andong,16.4,0,11,13
2018-03-28,Uiseong,14.1,0,9,13
2018-03-29,Sinan,9.5,0,1,13
2018-03-29,Goheung,15,0,9,13
2018-03-29,Gochang,14.5,0,3,13
2018-03-29,Andong,14.6,0,8,13
2018-03-29,Uiseong,14.4,0,5,13
2018-03-30,Sinan,9.6,0,9,13
2018-03-30,Goheung,12.6,0,9,13
2018-03-30,Gochang,12.7,0,7,13
2018-03-30,Andong,11.8,0,11,13
2018-03-30,Uiseong,11.7,0,9,13
2018-03-31,Sinan,11.7,0,10,13
2018-03-31,Goheung,12.6,0,10,13
2018-03-31,Gochang,14.1,0,8,13
2018-03-31,Andong,14.3,0,10,13
2018-03-31,Uiseong,13.3,0,9,13
2018-04-01,Sinan,13.1,0,4,14
2018-04-01,Goheung,15.2,0,6,14
2018-04-01,Gochang,15.6,0,2,14
2018-04-01,Andong,15.8,0,3,14
2018-04-01,Uiseong,15,0,4,14
2018-04-02,Sinan,14.1,0,9,14
2018-04-02,Goheung,16.2,0,9,14
2018-04-02,Gochang,18,0,8,14
2018-04-02,Andong,18.7,0,11,14
2018-04-02,Uiseong,18.1,0,9,14
2018-04-03,Sinan,14,0,5,14
2018-04-03,Goheung,17.4,0,8,14
2018-04-03,Gochang,19.3,0,7,14
2018-04-03,Andong,19.7,0,8,14
2018-04-03,Uiseong,18.4,0,8,14
2018-04-04,Sinan,9.2,20.6,1,14
2018-04-04,Goheung,14.3,23.6,0,14
2018-04-04,Gochang,13.6,8.5,0,14
2018-04-04,Andong,10.1,23,0,14
2018-04-04,Uiseong,10.9,19.5,0,14
2018-04-05,Sinan,9.8,24,0,14
2018-04-05,Goheung,10.3,1.9,0,14
2018-04-05,Gochang,11.7,15,0,14
2018-04-05,Andong,6.5,16.7,0,14
2018-04-05,Uiseong,7.9,16.5,0,14
2018-04-06,Sinan,7,8,8,14
2018-04-06,Goheung,9.9,21.1,7,14
2018-04-06,Gochang,7.3,24,5,14
2018-04-06,Andong,8,22.1,7,14
2018-04-06,Uiseong,9,27,6,14
2018-04-07,Sinan,5.7,0,10,14
2018-04-07,Goheung,5.2,0,8,14
2018-04-07,Gochang,4.4,0.5,5,14
2018-04-07,Andong,4.7,0,7,14
2018-04-07,Uiseong,5.8,0,8,14
2018-04-08,Sinan,9.7,0,11,15
2018-04-08,Goheung,9,0,11,15
2018-04-08,Gochang,8.3,0.4,9,15
2018-04-08,Andong,7.9,0,10,15
2018-04-08,Uiseong,8.1,0,8,15
2018-04-09,Sinan,8.4,0,10,15
2018-04-09,Goheung,12.6,0,11,15
2018-04-09,Gochang,11.5,0,7,15
2018-04-09,Andong,11.3,0,12,15
2018-04-09,Uiseong,11.3,0,11,15
2018-04-10,Sinan,12.5,0,5,15
2018-04-10,Goheung,14.2,0,9,15
2018-04-10,Gochang,17.4,1,7,15
2018-04-10,Andong,14.7,0,11,15
2018-04-10,Uiseong,14.7,0,10,15
2018-04-11,Sinan,11.2,0.1,10,15
2018-04-11,Goheung,16.7,0,10,15
2018-04-11,Gochang,13.7,7,7,15
2018-04-11,Andong,15.9,9.4,12,15
2018-04-11,Uiseong,16.5,3,11,15
2018-04-12,Sinan,12,0,4,15
2018-04-12,Goheung,13.5,0,6,15
2018-04-12,Gochang,10.2,0,4,15
2018-04-12,Andong,13.9,0,12,15
2018-04-12,Uiseong,12.9,0,11,15
2018-04-13,Sinan,10.4,1.6,0,15
2018-04-13,Goheung,13.6,0,2,15
2018-04-13,Gochang,13.1,0,0,15
2018-04-13,Andong,11.9,0,7,15
2018-04-13,Uiseong,11.8,0,4,15
2018-04-14,Sinan,7.6,44.3,0,15
2018-04-14,Goheung,10.3,23.6,0,15
2018-04-14,Gochang,8.5,21,0,15
2018-04-14,Andong,9.1,21.3,0,15
2018-04-14,Uiseong,10.2,17,0,15
2018-04-15,Sinan,8.1,0,11,16
2018-04-15,Goheung,10.8,0,11,16
2018-04-15,Gochang,8.3,0,8,16
2018-04-15,Andong,11.2,0,10,16
2018-04-15,Uiseong,12.1,0,9,16
2018-04-16,Sinan,8,0,9,16
2018-04-16,Goheung,10.6,0,8,16
2018-04-16,Gochang,8.8,0,7,16
2018-04-16,Andong,11.2,0,11,16
2018-04-16,Uiseong,10.9,0,10,16
2018-04-17,Sinan,9.4,0,11,16
2018-04-17,Goheung,12.3,0,9,16
2018-04-17,Gochang,11.2,0,9,16
2018-04-17,Andong,13.6,0,12,16
2018-04-17,Uiseong,12.7,0,11,16
2018-04-18,Sinan,8.5,0,12,16
2018-04-18,Goheung,12.3,0,12,16
2018-04-18,Gochang,10.1,0,9,16
2018-04-18,Andong,14.3,0,12,16
2018-04-18,Uiseong,13.3,0,11,16
2018-04-19,Sinan,11.5,0,12,16
2018-04-19,Goheung,14.1,0,12,16
2018-04-19,Gochang,12,0,9,16
2018-04-19,Andong,16.6,0,12,16
2018-04-19,Uiseong,15.1,0,11,16
2018-04-20,Sinan,13.3,0,11,16
2018-04-20,Goheung,16.2,0,12,16
2018-04-20,Gochang,15.4,0,9,16
2018-04-20,Andong,19.3,0,12,16
2018-04-20,Uiseong,18,0,11,16
2018-04-21,Sinan,13.8,0,8,16
2018-04-21,Goheung,15.8,0,11,16
2018-04-21,Gochang,17.6,0,9,16
2018-04-21,Andong,21.3,0,12,16
2018-04-21,Uiseong,19.8,0,11,16
2018-04-22,Sinan,13.8,19.8,0,17
2018-04-22,Goheung,16.6,4.6,0,17
2018-04-22,Gochang,19.2,8,1,17
2018-04-22,Andong,17.1,0.2,4,17
2018-04-22,Uiseong,15.8,1.5,1,17
2018-04-23,Sinan,11.6,42.8,0,17
2018-04-23,Goheung,12.9,46.3,0,17
2018-04-23,Gochang,15.3,23.5,0,17
2018-04-23,Andong,10.5,39.5,0,17
2018-04-23,Uiseong,11.5,26,0,17
2018-04-24,Sinan,9.5,6.5,0,17
2018-04-24,Goheung,13.1,7.7,0,17
2018-04-24,Gochang,12.5,6.5,0,17
2018-04-24,Andong,10.9,16.5,0,17
2018-04-24,Uiseong,12,11,0,17
2018-04-25,Sinan,10.5,0,12,17
2018-04-25,Goheung,13.3,0,7,17
2018-04-25,Gochang,13,0,9,17
2018-04-25,Andong,12.7,0,12,17
2018-04-25,Uiseong,12.1,0,12,17
2018-04-26,Sinan,11.5,0,5,17
2018-04-26,Goheung,14.6,0,7,17
2018-04-26,Gochang,12.9,0,7,17
2018-04-26,Andong,15.4,0,10,17
2018-04-26,Uiseong,14.2,0,10,17
2018-04-27,Sinan,12.6,0,10,17
2018-04-27,Goheung,15.8,0,11,17
2018-04-27,Gochang,13.2,0,8,17
2018-04-27,Andong,16.6,0,11,17
2018-04-27,Uiseong,15.3,0,10,17
2018-04-28,Sinan,11,0,9,17
2018-04-28,Goheung,15.7,0,11,17
2018-04-28,Gochang,14.2,0,9,17
2018-04-28,Andong,17.1,0,12,17
2018-04-28,Uiseong,15.8,0,12,17
2018-04-29,Sinan,11.1,0,3,18
2018-04-29,Goheung,15.3,0,10,18
2018-04-29,Gochang,15.6,0,9,18
2018-04-29,Andong,18,0,13,18
2018-04-29,Uiseong,15.7,0,12,18
2018-04-30,Sinan,14.5,0,0,18
2018-04-30,Goheung,16.6,0,1,18
2018-04-30,Gochang,19.2,0,4,18
2018-04-30,Andong,19.6,0,10,18
2018-04-30,Uiseong,18.6,0,11,18
2018-05-01,Sinan,15.6,2.4,0,18
2018-05-01,Goheung,16.9,0.8,0,18
2018-05-01,Gochang,20,0,3,18
2018-05-01,Andong,20.4,0,8,18
2018-05-01,Uiseong,20.1,0,6,18
2018-05-02,Sinan,12.7,0.9,1,18
2018-05-02,Goheung,16.3,4.5,0,18
2018-05-02,Gochang,15.1,8,0,18
2018-05-02,Andong,14.7,19.4,0,18
2018-05-02,Uiseong,16.3,25,0,18
2018-05-03,Sinan,11.7,0,9,18
2018-05-03,Goheung,13,0,9,18
2018-05-03,Gochang,10.8,0,5,18
2018-05-03,Andong,12.1,1.4,11,18
2018-05-03,Uiseong,13.4,1.5,11,18
2018-05-04,Sinan,14.6,0,12,18
2018-05-04,Goheung,14.2,0,12,18
2018-05-04,Gochang,13.8,0,9,18
2018-05-04,Andong,14.1,0,13,18
2018-05-04,Uiseong,14.1,0,12,18
2018-05-05,Sinan,13.6,0.9,7,18
2018-05-05,Goheung,16.8,0,9,18
2018-05-05,Gochang,19.1,0,6,18
2018-05-05,Andong,18.5,0,12,18
2018-05-05,Uiseong,16.6,0,11,18
2018-05-06,Sinan,12.7,20.5,0,19
2018-05-06,Goheung,17.3,36.6,0,19
2018-05-06,Gochang,16.7,7.5,0,19
2018-05-06,Andong,15.2,20.9,0,19
2018-05-06,Uiseong,15.8,21.5,0,19
2018-05-07,Sinan,12.4,13.4,3,19
2018-05-07,Goheung,15.9,25.9,2,19
2018-05-07,Gochang,17.2,21.5,1,19
2018-05-07,Andong,15.9,1.1,2,19
2018-05-07,Uiseong,16,4.5,1,19
2018-05-08,Sinan,13.4,0,6,19
2018-05-08,Goheung,15.9,0,3,19
2018-05-08,Gochang,16.3,0,4,19
2018-05-08,Andong,13.4,0,5,19
2018-05-08,Uiseong,14.1,0,3,19
2018-05-09,Sinan,12.2,0,5,19
2018-05-09,Goheung,14,0,5,19
2018-05-09,Gochang,14.6,0,9,19
2018-05-09,Andong,11.2,0.3,9,19
2018-05-09,Uiseong,13.5,0,7,19
2018-05-10,Sinan,12.9,0,10,19
2018-05-10,Goheung,15.4,0,11,19
2018-05-10,Gochang,14.2,0,11,19
2018-05-10,Andong,15.8,0,10,19
2018-05-10,Uiseong,15.8,0,10,19
2018-05-11,Sinan,14.3,0,9,19
2018-05-11,Goheung,15.8,0,11,19
2018-05-11,Gochang,16.2,0,10,19
2018-05-11,Andong,18.1,0,10,19
2018-05-11,Uiseong,17.3,0,12,19
2018-05-12,Sinan,14.8,28.1,0,19
2018-05-12,Goheung,17.8,9.7,0,19
2018-05-12,Gochang,17.2,14,0,19
2018-05-12,Andong,15.5,14.2,0,19
2018-05-12,Uiseong,16.3,12.5,0,19
2018-05-13,Sinan,11,0,1,20
2018-05-13,Goheung,18.7,3.4,7,20
2018-05-13,Gochang,14.9,5.5,6,20
2018-05-13,Andong,18.6,5.7,9,20
2018-05-13,Uiseong,19,8.5,8,20
2018-05-14,Sinan,13.8,0,9,20
2018-05-14,Goheung,18.9,0,12,20
2018-05-14,Gochang,18.8,0,11,20
2018-05-14,Andong,19.7,0,10,20
2018-05-14,Uiseong,19.1,0,11,20
2018-05-15,Sinan,17,0,0,20
2018-05-15,Goheung,19.9,0,8,20
2018-05-15,Gochang,22.9,0.1,6,20
2018-05-15,Andong,23,0,10,20
2018-05-15,Uiseong,22.4,0,10,20
2018-05-16,Sinan,16.3,0,0,20
2018-05-16,Goheung,21.4,0,0,20
2018-05-16,Gochang,23.7,0,0,20
2018-05-16,Andong,23.8,1.2,1,20
2018-05-16,Uiseong,24,0.5,2,20
2018-05-17,Sinan,15.5,0,0,20
2018-05-17,Goheung,21.3,0.1,1,20
2018-05-17,Gochang,23.3,0.3,3,20
2018-05-17,Andong,26.3,0,7,20
2018-05-17,Uiseong,26.6,0,7,20
2018-05-18,Sinan,14.7,1.1,0,20
2018-05-18,Goheung,20.5,2,1,20
2018-05-18,Gochang,18,1,0,20
2018-05-18,Andong,18.6,13.4,0,20
2018-05-18,Uiseong,19.8,4,0,20
2018-05-19,Sinan,13.7,0,2,20
2018-05-19,Goheung,15.2,0,3,20
2018-05-19,Gochang,16,0.5,3,20
2018-05-19,Andong,15.1,0,12,20
2018-05-19,Uiseong,15.2,0,9,20
2018-05-20,Sinan,13.9,0,6,21
2018-05-20,Goheung,16.5,0,6,21
2018-05-20,Gochang,16.5,0,6,21
2018-05-20,Andong,13.8,0,7,21
2018-05-20,Uiseong,14.1,0,8,21
2018-05-21,Sinan,15.2,0,11,21
2018-05-21,Goheung,17.6,0,11,21
2018-05-21,Gochang,16.3,0,8,21
2018-05-21,Andong,15.7,0,4,21
2018-05-21,Uiseong,16.2,0,3,21
2018-05-22,Sinan,15.2,21.9,3,21
2018-05-22,Goheung,17.7,2,8,21
2018-05-22,Gochang,17.9,10.5,4,21
2018-05-22,Andong,18.1,1.5,6,21
2018-05-22,Uiseong,18.1,1,5,21
2018-05-23,Sinan,13.6,2.4,9,21
2018-05-23,Goheung,18.9,19.7,10,21
2018-05-23,Gochang,16.1,12,11,21
2018-05-23,Andong,19.7,19,11,21
2018-05-23,Uiseong,19.8,23.5,10,21
2018-05-24,Sinan,16.8,0,9,21
2018-05-24,Goheung,18.2,0,11,21
2018-05-24,Gochang,16.7,0,12,21
2018-05-24,Andong,19.3,0,13,21
2018-05-24,Uiseong,18.6,0,13,21
2018-05-25,Sinan,16.7,0,6,21
2018-05-25,Goheung,18.9,0,9,21
2018-05-25,Gochang,17.8,0,7,21
2018-05-25,Andong,20.4,0,10,21
2018-05-25,Uiseong,19.4,0,9,21
2018-05-26,Sinan,16.9,0,11,21
2018-05-26,Goheung,19,0,12,21
2018-05-26,Gochang,18.7,0,12,21
2018-05-26,Andong,21.7,0,13,21
2018-05-26,Uiseong,20.7,0,13,21
2018-05-27,Sinan,17.4,0,1,22
2018-05-27,Goheung,19.4,0,5,22
2018-05-27,Gochang,18.3,0,3,22
2018-05-27,Andong,21.1,0,3,22
2018-05-27,Uiseong,20.7,0,3,22
2018-05-28,Sinan,18.1,0,6,22
2018-05-28,Goheung,18.8,1.9,0,22
2018-05-28,Gochang,19.9,0,10,22
2018-05-28,Andong,22.7,0,12,22
2018-05-28,Uiseong,22.2,0,13,22
2018-05-29,Sinan,18.2,0,3,22
2018-05-29,Goheung,21.1,0,4,22
2018-05-29,Gochang,21.1,0,9,22
2018-05-29,Andong,23,0,10,22
2018-05-29,Uiseong,23,0,9,22
2018-05-30,Sinan,16.4,0,0,22
2018-05-30,Goheung,21.3,0,4,22
2018-05-30,Gochang,19.2,0,3,22
2018-05-30,Andong,22.4,0,8,22
2018-05-30,Uiseong,22.2,2,6,22
2018-05-31,Sinan,16.2,0,6,22
2018-05-31,Goheung,18.8,0,4,22
2018-05-31,Gochang,17.6,0,10,22
2018-05-31,Andong,21,0,13,22
2018-05-31,Uiseong,19.9,0,12,22
2018-06-01,Sinan,17.8,0,11,22
2018-06-01,Goheung,21,0,12,22
2018-06-01,Gochang,20.3,0,12,22
2018-06-01,Andong,22.9,0,12,22
2018-06-01,Uiseong,22.8,0,11,22
2018-06-02,Sinan,19.9,0,10,22
2018-06-02,Goheung,22.1,0,12,22
2018-06-02,Gochang,21.3,0,12,22
2018-06-02,Andong,24.6,0,13,22
2018-06-02,Uiseong,23.9,0,13,22
2018-06-03,Sinan,18.9,0,9,23
2018-06-03,Goheung,21.2,0,11,23
2018-06-03,Gochang,21.2,0,10,23
2018-06-03,Andong,23.4,0,12,23
2018-06-03,Uiseong,22.3,0,12,23
2018-06-04,Sinan,18.4,0,4,23
2018-06-04,Goheung,21,0,8,23
2018-06-04,Gochang,21.1,0.1,6,23
2018-06-04,Andong,23.5,0,10,23
2018-06-04,Uiseong,23.4,0,10,23
2018-06-05,Sinan,18.7,0,4,23
2018-06-05,Goheung,19.1,5.2,2,23
2018-06-05,Gochang,21.1,0.4,6,23
2018-06-05,Andong,21.3,3.1,6,23
2018-06-05,Uiseong,21.5,2.5,4,23
2018-06-06,Sinan,18.3,0,8,23
2018-06-06,Goheung,21.3,0,10,23
2018-06-06,Gochang,21,0,7,23
2018-06-06,Andong,23.4,0,11,23
2018-06-06,Uiseong,22.7,0,11,23
2018-06-07,Sinan,18.9,0,5,23
2018-06-07,Goheung,21.9,0,11,23
2018-06-07,Gochang,20.5,0,9,23
2018-06-07,Andong,24.8,0,13,23
2018-06-07,Uiseong,24.3,0,13,23
2018-06-08,Sinan,18.8,0,5,23
2018-06-08,Goheung,22,0,10,23
2018-06-08,Gochang,20.1,0,5,23
2018-06-08,Andong,24,0,11,23
2018-06-08,Uiseong,24.1,0,11,23
2018-06-09,Sinan,18.4,0.2,4,23
2018-06-09,Goheung,21,0,11,23
2018-06-09,Gochang,21.8,0.4,7,23
2018-06-09,Andong,20.4,0,10,23
2018-06-09,Uiseong,20.8,0,7,23
2018-06-10,Sinan,18.6,0,2,24
2018-06-10,Goheung,19,4.4,0,24
2018-06-10,Gochang,21.1,0,3,24
2018-06-10,Andong,18.5,0,0,24
2018-06-10,Uiseong,19.6,0,0,24
2018-06-11,Sinan,18.6,3,2,24
2018-06-11,Goheung,17.8,13.2,0,24
2018-06-11,Gochang,20.5,0.1,5,24
2018-06-11,Andong,17.2,2.4,0,24
2018-06-11,Uiseong,18,12.5,0,24
2018-06-12,Sinan,18.5,0.5,8,24
2018-06-12,Goheung,20.3,1.2,7,24
2018-06-12,Gochang,19.2,0,6,24
2018-06-12,Andong,19.1,0,4,24
2018-06-12,Uiseong,19.9,0,5,24
2018-06-13,Sinan,17.9,0.3,6,24
2018-06-13,Goheung,20.3,0,8,24
2018-06-13,Gochang,21.3,0,10,24
2018-06-13,Andong,19.5,0,4,24
2018-06-13,Uiseong,20.3,0,3,24
2018-06-14,Sinan,18,0,9,24
2018-06-14,Goheung,19.9,0,12,24
2018-06-14,Gochang,21.8,0,9,24
2018-06-14,Andong,19.1,0,1,24
2018-06-14,Uiseong,19.5,0,2,24
2018-06-15,Sinan,18.3,0,7,24
2018-06-15,Goheung,19.4,0,11,24
2018-06-15,Gochang,21.4,0,9,24
2018-06-15,Andong,18.8,0,8,24
2018-06-15,Uiseong,19.3,0,6,24
2018-06-16,Sinan,18,0,2,24
2018-06-16,Goheung,18.8,0,11,24
2018-06-16,Gochang,20.8,0,8,24
2018-06-16,Andong,18.5,0,7,24
2018-06-16,Uiseong,19.6,0,7,24
2018-06-17,Sinan,18.4,0,4,25
2018-06-17,Goheung,19.7,0,6,25
2018-06-17,Gochang,20.8,0,4,25
2018-06-17,Andong,20.6,0,6,25
2018-06-17,Uiseong,20.8,0,7,25
2018-06-18,Sinan,19.8,0,5,25
2018-06-18,Goheung,21.6,0,7,25
2018-06-18,Gochang,22.4,0,10,25
2018-06-18,Andong,25.2,0,11,25
2018-06-18,Uiseong,24.8,0,10,25
2018-06-19,Sinan,19.5,2.9,0,25
2018-06-19,Goheung,20.6,14.5,0,25
2018-06-19,Gochang,19.7,2.5,0,25
2018-06-19,Andong,21.8,0,2,25
2018-06-19,Uiseong,21.9,0.5,2,25
2018-06-20,Sinan,19.9,0,5,25
2018-06-20,Goheung,22.5,0,9,25
2018-06-20,Gochang,20.7,0,9,25
2018-06-20,Andong,23.7,0,12,25
2018-06-20,Uiseong,24,0,9,25
2018-06-21,Sinan,20.9,0,10,25
2018-06-21,Goheung,23,0,12,25
2018-06-21,Gochang,21.6,0,11,25
2018-06-21,Andong,24.1,0,13,25
2018-06-21,Uiseong,22.9,0,13,25
2018-06-22,Sinan,21.3,0,4,25
2018-06-22,Goheung,22.1,0,6,25
2018-06-22,Gochang,22.8,0,6,25
2018-06-22,Andong,24.9,0,10,25
2018-06-22,Uiseong,24.2,0,10,25
2018-06-23,Sinan,21.8,0,8,25
2018-06-23,Goheung,22.4,0,10,25
2018-06-23,Gochang,22.7,0,8,25
2018-06-23,Andong,24.9,0,9,25
2018-06-23,Uiseong,25.2,0,6,25
2018-06-24,Sinan,22.8,0,9,26
2018-06-24,Goheung,24.7,0,12,26
2018-06-24,Gochang,23.4,0,11,26
2018-06-24,Andong,26.7,0,13,26
2018-06-24,Uiseong,26,0,13,26
2018-06-25,Sinan,22.4,0,8,26
2018-06-25,Goheung,24.2,0,11,26
2018-06-25,Gochang,24.6,0,9,26
2018-06-25,Andong,26.2,0,7,26
2018-06-25,Uiseong,25.8,0,6,26
2018-06-26,Sinan,23.8,0,1,26
2018-06-26,Goheung,24.2,0,0,26
2018-06-26,Gochang,24.9,4.5,0,26
2018-06-26,Andong,22.5,5.9,0,26
2018-06-26,Uiseong,23.9,1.5,0,26
2018-06-27,Sinan,22.2,47.7,0,26
2018-06-27,Goheung,24.1,37.1,0,26
2018-06-27,Gochang,23.5,122,2,26
2018-06-27,Andong,26,37.1,8,26
2018-06-27,Uiseong,26.2,53,7,26
2018-06-28,Sinan,21.5,90.5,0,26
2018-06-28,Goheung,22.8,155.5,0,26
2018-06-28,Gochang,22.5,46.5,0,26
2018-06-28,Andong,23.6,0,0,26
2018-06-28,Uiseong,23.3,0,0,26
2018-06-29,Sinan,22.1,0.3,1,26
2018-06-29,Goheung,23.5,0,0,26
2018-06-29,Gochang,24.5,3.5,8,26
2018-06-29,Andong,25.9,0,10,26
2018-06-29,Uiseong,26,0.1,7,26
2018-06-30,Sinan,20.9,32.5,0,26
2018-06-30,Goheung,21.6,37.8,0,26
2018-06-30,Gochang,23,22,0,26
2018-06-30,Andong,24.4,0,0,26
2018-06-30,Uiseong,24.1,0.3,0,26
2018-07-01,Sinan,21.7,181.7,0,27
2018-07-01,Goheung,25.5,44.6,2,27
2018-07-01,Gochang,22.4,34,0,27
2018-07-01,Andong,23.1,39.2,2,27
2018-07-01,Uiseong,24.7,29.5,2,27
2018-07-02,Sinan,23.2,9.6,3,27
2018-07-02,Goheung,25.4,11,1,27
2018-07-02,Gochang,24.6,45.5,1,27
2018-07-02,Andong,21.9,98.5,0,27
2018-07-02,Uiseong,23.3,88.5,0,27
2018-07-03,Sinan,24.1,0,9,27
2018-07-03,Goheung,24.1,12,0,27
2018-07-03,Gochang,25.9,0,7,27
2018-07-03,Andong,23.4,0.6,0,27
2018-07-03,Uiseong,24.5,1.5,1,27
2018-07-04,Sinan,24.2,0,8,27
2018-07-04,Goheung,26.5,0,12,27
2018-07-04,Gochang,24,0.1,4,27
2018-07-04,Andong,25.6,2.6,8,27
2018-07-04,Uiseong,26.4,57.5,9,27
2018-07-05,Sinan,23.4,0,2,27
2018-07-05,Goheung,23.8,2.2,0,27
2018-07-05,Gochang,23.9,50,1,27
2018-07-05,Andong,23.2,1.9,0,27
2018-07-05,Uiseong,24.1,6,0,27
2018-07-06,Sinan,22.2,26.1,0,27
2018-07-06,Goheung,22.4,2.9,0,27
2018-07-06,Gochang,22.4,2.5,1,27
2018-07-06,Andong,22,0,2,27
2018-07-06,Uiseong,22.6,0,1,27
2018-07-07,Sinan,22.3,0,6,27
2018-07-07,Goheung,22.4,0,8,27
2018-07-07,Gochang,23.1,0,8,27
2018-07-07,Andong,20.1,0,12,27
2018-07-07,Uiseong,21.3,0,11,27
2018-07-08,Sinan,21.4,0,5,28
2018-07-08,Goheung,21.8,0,2,28
2018-07-08,Gochang,23,0,2,28
2018-07-08,Andong,19.7,0,1,28
2018-07-08,Uiseong,20.1,0,0,28
2018-07-09,Sinan,21.6,0,1,28
2018-07-09,Goheung,20.9,5.1,0,28
2018-07-09,Gochang,23.1,1.5,1,28
2018-07-09,Andong,19,10.9,0,28
2018-07-09,Uiseong,20.1,14,0,28
2018-07-10,Sinan,23.1,0,4,28
2018-07-10,Goheung,24.2,0,3,28
2018-07-10,Gochang,26.7,0,8,28
2018-07-10,Andong,24.3,0,6,28
2018-07-10,Uiseong,24.7,0,6,28
2018-07-11,Sinan,25,0,7,28
2018-07-11,Goheung,25.7,0,5,28
2018-07-11,Gochang,27.7,0,10,28
2018-07-11,Andong,27.5,0,4,28
2018-07-11,Uiseong,28.1,0,6,28
2018-07-12,Sinan,24.3,0,0,28
2018-07-12,Goheung,26.3,0,8,28
2018-07-12,Gochang,27.2,0,11,28
2018-07-12,Andong,28.7,0,11,28
2018-07-12,Uiseong,28.9,0,11,28
2018-07-13,Sinan,25,0,4,28
2018-07-13,Goheung,26.8,0,13,28
2018-07-13,Gochang,27.2,0,12,28
2018-07-13,Andong,28.8,0,13,28
2018-07-13,Uiseong,28.7,0,11,28
2018-07-14,Sinan,25.2,0,4,28
2018-07-14,Goheung,26.8,0,13,28
2018-07-14,Gochang,26.7,0,12,28
2018-07-14,Andong,29.2,0,13,28
2018-07-14,Uiseong,29.1,0,13,28
2018-07-15,Sinan,24.8,0,4,29
2018-07-15,Goheung,27,0,12,29
2018-07-15,Gochang,26.8,0,12,29
2018-07-15,Andong,29.3,0,13,29
2018-07-15,Uiseong,29.4,0,13,29
2018-07-16,Sinan,24.9,0,4,29
2018-07-16,Goheung,26.9,0,12,29
2018-07-16,Gochang,26.2,0,12,29
